from,to,gender,age,rate,ratemavg
MD,AZ,m,05-09,0.00015358,0.000155498
MD,AZ,m,10-14,0.000206306,0.000172434
MD,AZ,m,15-19,0.000312681,0.000224189
MD,AZ,m,20-24,0.00039309,0.000304026
MD,AZ,m,25-29,0.000304044,0.000336605
MD,AZ,m,30-34,0.000440434,0.000379189
MD,AZ,m,35-39,0.000404717,0.000383065
MD,AZ,m,40-44,0.000310038,0.000385063
MD,AZ,m,45-49,0.000220673,0.00031181
MD,AZ,m,50-54,9.56681E-05,0.000208793
MD,AZ,m,55-59,0.000107309,0.000141217
MD,AZ,m,60-64,0.000211996,0.000138324
MD,AZ,m,65-69,0.000137119,0.000152141
MD,AZ,m,70-74,0.000112759,0.000153958
MD,AZ,m,75-79,0,8.32926E-05
MD,AZ,m,80-84,9.72901E-05,7.00164E-05
MD,AZ,m,85-89,0,3.24E-05
MD,AZ,m,90-94,0.00086013,0.00013689
MD,AZ,m,95-99,0,0.00010446
MD,AZ,f,00-04,0.000173633,0.000173633
MD,AZ,f,05-09,0.000130442,0.000152037
MD,AZ,f,10-14,0.00027126,0.000191778
MD,AZ,f,15-19,0.000245219,0.00021564
MD,AZ,f,20-24,0.000278957,0.000265145
MD,AZ,f,25-29,0.00036934,0.000297838
MD,AZ,f,30-34,0.000300667,0.000316321
MD,AZ,f,35-39,0.000232554,0.000300854
MD,AZ,f,40-44,0.000411839,0.00031502
MD,AZ,f,45-49,0.000131122,0.000258505
MD,AZ,f,50-54,0.000168606,0.000237189
MD,AZ,f,55-59,0.000192266,0.000163998
MD,AZ,f,60-64,0.000334015,0.000231629
MD,AZ,f,65-69,5.51E-05,0.0001938
MD,AZ,f,70-74,6.75192E-05,0.000152217
MD,AZ,f,75-79,7.18027E-05,6.48E-05
MD,AZ,f,80-84,0.00030471,0.000148011
MD,AZ,f,85-89,9.97292E-05,0.00014842
MD,AZ,f,90-94,0.00020445,0.000161411
MD,AZ,f,95-99,0,5.98E-05
MD,CA,m,00-04,0.001368447,0.001368447
MD,CA,m,05-09,0.001004452,0.001186449
MD,CA,m,10-14,0.000605048,0.000992649
MD,CA,m,15-19,0.00131715,0.00097555
MD,CA,m,20-24,0.002543326,0.001488508
MD,CA,m,25-29,0.003376753,0.00241241
MD,CA,m,30-34,0.001815887,0.002578655
MD,CA,m,35-39,0.001197963,0.002130201
MD,CA,m,40-44,0.00088394,0.001299263
MD,CA,m,45-49,0.000668236,0.000916713
MD,CA,m,50-54,0.000798829,0.000783668
MD,CA,m,55-59,0.000503807,0.000656957
MD,CA,m,60-64,0.000453001,0.000585212
MD,CA,m,65-69,0.000386979,0.000447929
MD,CA,m,70-74,0.0004467,0.000428893
MD,CA,m,75-79,0.000706836,0.000513505
MD,CA,m,80-84,0,0.000384512
MD,CA,m,85-89,0.000215793,0.000276541
MD,CA,m,90-94,0,4.09E-05
MD,CA,m,95-99,0,4.09E-05
MD,CA,f,00-04,0.000651592,0.000651592
MD,CA,f,05-09,0.000536464,0.000594028
MD,CA,f,10-14,0.000269464,0.00048584
MD,CA,f,15-19,0.001047288,0.000617739
MD,CA,f,20-24,0.002191803,0.001169518
MD,CA,f,25-29,0.002344143,0.001861078
MD,CA,f,30-34,0.001883489,0.002139812
MD,CA,f,35-39,0.001064061,0.001763898
MD,CA,f,40-44,0.000958908,0.001302153
MD,CA,f,45-49,0.000384719,0.000802563
MD,CA,f,50-54,0.000469166,0.000604265
MD,CA,f,55-59,0.00041271,0.000422198
MD,CA,f,60-64,0.000406287,0.000429388
MD,CA,f,65-69,0.000467192,0.000428729
MD,CA,f,70-74,0.000199004,0.000357494
MD,CA,f,75-79,0.000543008,0.000403068
MD,CA,f,80-84,0.000204987,0.000315666
MD,CA,f,85-89,0.000515267,0.000367729
MD,CA,f,90-94,0.000178894,0.000219036
MD,CA,f,95-99,0,0.000150707
MD,CO,m,00-04,0.000211081,0.000211081
MD,CO,m,05-09,0.000217131,0.000214106
MD,CO,m,10-14,0.00012309,0.000183767
MD,CO,m,15-19,0.000314302,0.000218174
MD,CO,m,20-24,0.00052748,0.000321624
MD,CO,m,25-29,0.000601293,0.000481025
MD,CO,m,30-34,0.000563178,0.000563983
MD,CO,m,35-39,0.000433497,0.000532656
MD,CO,m,40-44,9.07028E-05,0.000362459
MD,CO,m,45-49,0.000158512,0.00022757
MD,CO,m,50-54,6.85622E-05,0.000105926
MD,CO,m,55-59,4.55E-05,9.08479E-05
MD,CO,m,60-64,0.000265552,0.000126528
MD,CO,m,65-69,3.96E-05,0.000116878
MD,CO,m,70-74,0,0.000101721
MD,CO,m,75-79,0,1.32E-05
MD,CO,m,80-84,0,0
MD,CO,m,85-89,0,0
MD,CO,m,90-94,0,0
MD,CO,m,95-99,0,0
MD,CO,f,00-04,0.000212841,0.000212841
MD,CO,f,05-09,0.000380302,0.000296571
MD,CO,f,10-14,0.000249703,0.000280949
MD,CO,f,15-19,0.000294603,0.000308203
MD,CO,f,20-24,0.000587369,0.000377225
MD,CO,f,25-29,0.000472489,0.000451487
MD,CO,f,30-34,0.001085166,0.000715008
MD,CO,f,35-39,0.00018069,0.000579448
MD,CO,f,40-44,8.29825E-05,0.000449613
MD,CO,f,45-49,8.21311E-05,0.000115268
MD,CO,f,50-54,0.000221388,0.000128834
MD,CO,f,55-59,0.000217128,0.000173549
MD,CO,f,60-64,0.000209004,0.00021584
MD,CO,f,65-69,9.97375E-05,0.00017529
MD,CO,f,70-74,0,0.000102914
MD,CO,f,75-79,0,3.32E-05
MD,CO,f,80-84,6.09E-05,2.03E-05
MD,CO,f,85-89,0.00021608,6.99647E-05
MD,CO,f,90-94,0,6.99647E-05
MD,CO,f,95-99,0,4.97E-05
MD,CT,m,00-04,0.000443627,0.000443627
MD,CT,m,05-09,7.41423E-05,0.000258885
MD,CT,m,10-14,0.000391808,0.000303192
MD,CT,m,15-19,0.000361285,0.000275745
MD,CT,m,20-24,0.000487163,0.000413418
MD,CT,m,25-29,0.000208924,0.000352457
MD,CT,m,30-34,0.000675091,0.000457059
MD,CT,m,35-39,0.00037234,0.000418785
MD,CT,m,40-44,0.000100598,0.000382676
MD,CT,m,45-49,9.16882E-05,0.000188208
MD,CT,m,50-54,4.78E-05,8.00399E-05
MD,CT,m,55-59,3.82E-05,5.92E-05
MD,CT,m,60-64,0,2.87E-05
MD,CT,m,65-69,8.22712E-05,4.02E-05
MD,CT,m,70-74,0.000117096,6.65E-05
MD,CT,m,75-79,0,6.65E-05
MD,CT,m,80-84,0.000141513,8.6203E-05
MD,CT,m,85-89,0,4.72E-05
MD,CT,m,90-94,0,4.72E-05
MD,CT,m,95-99,0,0
MD,CT,f,00-04,0.000181101,0.000181101
MD,CT,f,05-09,0.00036193,0.000271515
MD,CT,f,10-14,8.08392E-05,0.000207957
MD,CT,f,15-19,0.000384857,0.000275875
MD,CT,f,20-24,0.000206185,0.000223961
MD,CT,f,25-29,0.000484135,0.000358392
MD,CT,f,30-34,0.000297211,0.000329177
MD,CT,f,35-39,0.000381456,0.000387601
MD,CT,f,40-44,0.000110643,0.000263103
MD,CT,f,45-49,7.06039E-05,0.000187568
MD,CT,f,50-54,0,6.04E-05
MD,CT,f,55-59,7.7901E-05,4.95E-05
MD,CT,f,60-64,4.30E-05,4.03E-05
MD,CT,f,65-69,0.000115486,7.87864E-05
MD,CT,f,70-74,0,5.28E-05
MD,CT,f,75-79,0,3.85E-05
MD,CT,f,80-84,0.000432135,0.000144045
MD,CT,f,85-89,0.000157905,0.000180328
MD,CT,f,90-94,0,0.000180328
MD,CT,f,95-99,0,3.63E-05
MD,DC,m,00-04,0.000946286,0.000946286
MD,DC,m,05-09,0.000743188,0.000844737
MD,DC,m,10-14,0.000847761,0.000845745
MD,DC,m,15-19,0.001670335,0.001087095
MD,DC,m,20-24,0.003502533,0.002006876
MD,DC,m,25-29,0.003791204,0.002988024
MD,DC,m,30-34,0.002797838,0.003363858
MD,DC,m,35-39,0.001557711,0.002715584
MD,DC,m,40-44,0.001177487,0.001844345
MD,DC,m,45-49,0.001240121,0.001325106
MD,DC,m,50-54,0.001033216,0.001150275
MD,DC,m,55-59,0.001504146,0.001259161
MD,DC,m,60-64,0.00075649,0.00109795
MD,DC,m,65-69,0.000402215,0.000887617
MD,DC,m,70-74,0.000268887,0.000475864
MD,DC,m,75-79,0.000548407,0.000406503
MD,DC,m,80-84,0.000548362,0.000455219
MD,DC,m,85-89,0.000878586,0.000532231
MD,DC,m,90-94,0,0.000349429
MD,DC,m,95-99,0,0.000166641
MD,DC,f,00-04,0.001260241,0.001260241
MD,DC,f,05-09,0.001041696,0.001150969
MD,DC,f,10-14,0.000388028,0.000896655
MD,DC,f,15-19,0.002288707,0.001239477
MD,DC,f,20-24,0.004128907,0.002268547
MD,DC,f,25-29,0.00436553,0.003594381
MD,DC,f,30-34,0.002842513,0.003778983
MD,DC,f,35-39,0.001141021,0.002783022
MD,DC,f,40-44,0.001412239,0.001798591
MD,DC,f,45-49,0.001037446,0.001196902
MD,DC,f,50-54,0.00063484,0.001028175
MD,DC,f,55-59,0.000841994,0.000838093
MD,DC,f,60-64,0.000593804,0.000690213
MD,DC,f,65-69,0.000664042,0.000699947
MD,DC,f,70-74,0.000806676,0.000688174
MD,DC,f,75-79,0.000148093,0.000539604
MD,DC,f,80-84,0.000376733,0.000443834
MD,DC,f,85-89,0.000398917,0.000266605
MD,DC,f,90-94,0.000472791,0.00030263
MD,DC,f,95-99,0,0.000177052
MD,DE,m,00-04,0.000497292,0.000497292
MD,DE,m,05-09,0.000527823,0.000512557
MD,DE,m,10-14,0.000554772,0.000526629
MD,DE,m,15-19,0.000905642,0.000662746
MD,DE,m,20-24,0.001081837,0.000847417
MD,DE,m,25-29,0.001202586,0.001063355
MD,DE,m,30-34,0.001245489,0.001176638
MD,DE,m,35-39,0.000940742,0.001129606
MD,DE,m,40-44,0.000489795,0.000892009
MD,DE,m,45-49,0.000512832,0.00064779
MD,DE,m,50-54,0.000401806,0.000468144
MD,DE,m,55-59,0.000578378,0.000497672
MD,DE,m,60-64,0.000767647,0.00058261
MD,DE,m,65-69,0.001106091,0.000817372
MD,DE,m,70-74,0.00076763,0.000880456
MD,DE,m,75-79,0.000365605,0.000746442
MD,DE,m,80-84,0.000495295,0.000542843
MD,DE,m,85-89,0.000801517,0.00043899
MD,DE,m,90-94,1.59E-04,0.000336466
MD,DE,m,95-99,0,0.000171368
MD,DE,f,00-04,0.000408878,0.000408878
MD,DE,f,05-09,0.000485022,0.00044695
MD,DE,f,10-14,0.000688031,0.000527311
MD,DE,f,15-19,0.00143555,0.000869535
MD,DE,f,20-24,0.001472753,0.001198778
MD,DE,f,25-29,0.00086512,0.001257808
MD,DE,f,30-34,0.000684277,0.001007383
MD,DE,f,35-39,0.00059226,0.000713886
MD,DE,f,40-44,0.000482528,0.000586355
MD,DE,f,45-49,0.000456764,0.000510517
MD,DE,f,50-54,0.000433978,0.000457757
MD,DE,f,55-59,0.000522102,0.000470948
MD,DE,f,60-64,0.000765695,0.000573925
MD,DE,f,65-69,0.000774278,0.000687359
MD,DE,f,70-74,0.000284291,0.000608088
MD,DE,f,75-79,0.000372476,0.000477015
MD,DE,f,80-84,0.000105264,0.00025401
MD,DE,f,85-89,0.00097236,0.000382675
MD,DE,f,90-94,0,0.000258516
MD,DE,f,95-99,0,0.000292396
MD,FL,m,00-04,0.000944497,0.000944497
MD,FL,m,05-09,0.000639036,0.000791767
MD,FL,m,10-14,0.000764545,0.000782693
MD,FL,m,15-19,0.002652122,0.001351901
MD,FL,m,20-24,0.003265671,0.002227446
MD,FL,m,25-29,0.002050172,0.002655988
MD,FL,m,30-34,0.00159928,0.002305041
MD,FL,m,35-39,0.001300491,0.001649981
MD,FL,m,40-44,0.001311067,0.001403613
MD,FL,m,45-49,0.001140663,0.00125074
MD,FL,m,50-54,0.001058727,0.001170152
MD,FL,m,55-59,0.001478683,0.001226024
MD,FL,m,60-64,0.001914655,0.001484022
MD,FL,m,65-69,0.001258445,0.001550594
MD,FL,m,70-74,0.002333247,0.001835449
MD,FL,m,75-79,0.001821931,0.001804541
MD,FL,m,80-84,0.001450507,0.001868562
MD,FL,m,85-89,0.001078965,0.001295459
MD,FL,m,90-94,0.001178697,0.000831298
MD,FL,m,95-99,0,0.000347796
MD,FL,f,00-04,0.001883828,0.001883828
MD,FL,f,05-09,0.001109673,0.00149675
MD,FL,f,10-14,0.000953902,0.001315801
MD,FL,f,15-19,0.001988995,0.001350857
MD,FL,f,20-24,0.001907648,0.001616849
MD,FL,f,25-29,0.00197314,0.001956594
MD,FL,f,30-34,0.001734883,0.001871891
MD,FL,f,35-39,0.001154406,0.00162081
MD,FL,f,40-44,0.00101423,0.001301173
MD,FL,f,45-49,0.000850129,0.001006255
MD,FL,f,50-54,0.00100724,0.0009572
MD,FL,f,55-59,0.001117133,0.000991501
MD,FL,f,60-64,0.001464978,0.001196451
MD,FL,f,65-69,0.001209974,0.001264028
MD,FL,f,70-74,0.001456993,0.001377315
MD,FL,f,75-79,0.000951385,0.001206117
MD,FL,f,80-84,0.000847649,0.001085342
MD,FL,f,85-89,0.000631618,0.000744811
MD,FL,f,90-94,0.001891164,0.000769239
MD,FL,f,95-99,0,0.000486689
MD,GA,m,00-04,0.000434683,0.000434683
MD,GA,m,05-09,0.000690229,0.000562456
MD,GA,m,10-14,0.000712535,0.000612483
MD,GA,m,15-19,0.001347933,0.000916899
MD,GA,m,20-24,0.001127194,0.001062554
MD,GA,m,25-29,0.000526556,0.001000561
MD,GA,m,30-34,0.000976536,0.000876762
MD,GA,m,35-39,0.000866994,0.000790029
MD,GA,m,40-44,0.000380952,0.000741494
MD,GA,m,45-49,0.000522156,0.000590034
MD,GA,m,50-54,0.000221631,0.000374913
MD,GA,m,55-59,0.000294645,0.000346144
MD,GA,m,60-64,0.000631524,0.0003826
MD,GA,m,65-69,0.000137119,0.000354429
MD,GA,m,70-74,6.07E-05,0.000276453
MD,GA,m,75-79,0,6.59E-05
MD,GA,m,80-84,0.000238803,9.98398E-05
MD,GA,m,85-89,0.000154138,0.000108836
MD,GA,m,90-94,0,0.000108836
MD,GA,m,95-99,0,2.92E-05
MD,GA,f,00-04,0.000408878,0.000408878
MD,GA,f,05-09,0.000622813,0.000515846
MD,GA,f,10-14,0.000625156,0.000552282
MD,GA,f,15-19,0.000759496,0.000669155
MD,GA,f,20-24,0.001578445,0.000987699
MD,GA,f,25-29,0.000934995,0.001090979
MD,GA,f,30-34,0.001085166,0.001199535
MD,GA,f,35-39,0.000535377,0.000851846
MD,GA,f,40-44,0.000316563,0.000645702
MD,GA,f,45-49,0.000471173,0.000441038
MD,GA,f,50-54,0.000101164,0.0002963
MD,GA,f,55-59,0.000396135,0.000322824
MD,GA,f,60-64,0.00023049,0.000242596
MD,GA,f,65-69,0.000204724,0.000277116
MD,GA,f,70-74,0.000216772,0.000217329
MD,GA,f,75-79,0.000394915,0.000272137
MD,GA,f,80-84,0.000443215,0.000351634
MD,GA,f,85-89,0.000241012,0.000334756
MD,GA,f,90-94,0.000472791,0.000288507
MD,GA,f,95-99,0,0.000140769
MD,HI,m,00-04,0.000150261,0.000150261
MD,HI,m,05-09,0.000201243,0.000175752
MD,HI,m,10-14,0.000195904,0.000182469
MD,HI,m,15-19,0.000131229,0.000176125
MD,HI,m,20-24,0.000344374,0.000223836
MD,HI,m,25-29,0.00020213,0.000225911
MD,HI,m,30-34,0.000519856,0.000355453
MD,HI,m,35-39,0.00019966,0.000307215
MD,HI,m,40-44,7.75096E-05,0.000265675
MD,HI,m,45-49,2.49E-05,0.000100678
MD,HI,m,50-54,2.71E-05,4.32E-05
MD,HI,m,55-59,6.72955E-05,3.98E-05
MD,HI,m,60-64,6.47E-05,5.30E-05
MD,HI,m,65-69,0,4.40E-05
MD,HI,m,70-74,0,2.16E-05
MD,HI,m,75-79,0,0
MD,HI,m,80-84,0,0
MD,HI,m,85-89,0,0
MD,HI,m,90-94,0,0
MD,HI,m,95-99,0,0
MD,HI,f,00-04,0.000220309,0.000220309
MD,HI,f,05-09,0.000246186,0.000233247
MD,HI,f,10-14,1.98E-05,0.000162085
MD,HI,f,15-19,2.04E-05,9.54604E-05
MD,HI,f,20-24,0.00017673,7.23086E-05
MD,HI,f,25-29,0.000331075,0.00017608
MD,HI,f,30-34,0.000321403,0.000276403
MD,HI,f,35-39,0.00017567,0.000276049
MD,HI,f,40-44,1.84E-05,0.000171838
MD,HI,f,45-49,0.000102304,9.88049E-05
MD,HI,f,50-54,0.000104096,7.49468E-05
MD,HI,f,55-59,2.15E-05,7.59823E-05
MD,HI,f,60-64,0,4.19E-05
MD,HI,f,65-69,0,7.18E-06
MD,HI,f,70-74,0,0
MD,HI,f,75-79,0,0
MD,HI,f,80-84,0,0
MD,HI,f,85-89,0,0
MD,HI,f,90-94,0,0
MD,HI,f,95-99,0,0
MD,IA,m,00-04,3.22E-05,3.22E-05
MD,IA,m,05-09,0.000104152,6.81755E-05
MD,IA,m,10-14,0,4.55E-05
MD,IA,m,15-19,0.000163631,8.92612E-05
MD,IA,m,20-24,8.56735E-05,8.31016E-05
MD,IA,m,25-29,5.10E-05,0.000100087
MD,IA,m,30-34,2.89E-05,5.52E-05
MD,IA,m,35-39,3.96E-05,3.98E-05
MD,IA,m,40-44,0,2.28E-05
MD,IA,m,45-49,0.000128985,5.62E-05
MD,IA,m,50-54,0,4.30E-05
MD,IA,m,55-59,0,4.30E-05
MD,IA,m,60-64,0.000261089,8.70298E-05
MD,IA,m,65-69,0,8.70298E-05
MD,IA,m,70-74,1.73E-05,9.28123E-05
MD,IA,m,75-79,0,5.78E-06
MD,IA,m,80-84,0,5.78E-06
MD,IA,m,85-89,0,0
MD,IA,m,90-94,0,0
MD,IA,m,95-99,0,0
MD,IA,f,00-04,7.47E-06,7.47E-06
MD,IA,f,05-09,9.73719E-05,5.24E-05
MD,IA,f,10-14,3.77E-05,4.75E-05
MD,IA,f,15-19,0.000139638,9.15784E-05
MD,IA,f,20-24,0,5.91E-05
MD,IA,f,25-29,8.32E-06,4.93E-05
MD,IA,f,30-34,0.000155517,5.46E-05
MD,IA,f,35-39,0.000152248,0.000105361
MD,IA,f,40-44,2.46E-05,0.000110784
MD,IA,f,45-49,2.88E-05,6.8551E-05
MD,IA,f,50-54,0,1.78E-05
MD,IA,f,55-59,0,9.61E-06
MD,IA,f,60-64,0.000136731,4.56E-05
MD,IA,f,65-69,0,4.56E-05
MD,IA,f,70-74,0,4.56E-05
MD,IA,f,75-79,7.18027E-05,2.39E-05
MD,IA,f,80-84,0,2.39E-05
MD,IA,f,85-89,0,2.39E-05
MD,IA,f,90-94,0,0
MD,IA,f,95-99,0,0
MD,ID,m,00-04,5.72E-05,5.72E-05
MD,ID,m,05-09,5.30E-06,3.13E-05
MD,ID,m,10-14,6.93E-06,2.32E-05
MD,ID,m,15-19,0,4.08E-06
MD,ID,m,20-24,4.20E-05,1.63E-05
MD,ID,m,25-29,4.08E-05,2.76E-05
MD,ID,m,30-34,0,2.76E-05
MD,ID,m,35-39,3.24E-05,2.44E-05
MD,ID,m,40-44,4.78E-05,2.67E-05
MD,ID,m,45-49,0,2.67E-05
MD,ID,m,50-54,0,1.59E-05
MD,ID,m,55-59,0,0
MD,ID,m,60-64,0,0
MD,ID,m,65-69,0,0
MD,ID,m,70-74,0,0
MD,ID,m,75-79,0,0
MD,ID,m,80-84,0,0
MD,ID,m,85-89,0,0
MD,ID,m,90-94,0,0
MD,ID,m,95-99,0,0
MD,ID,f,00-04,3.17E-05,3.17E-05
MD,ID,f,05-09,1.10E-05,2.14E-05
MD,ID,f,10-14,3.41E-05,2.56E-05
MD,ID,f,15-19,8.00366E-05,4.17E-05
MD,ID,f,20-24,4.68E-05,5.37E-05
MD,ID,f,25-29,5.66E-05,6.11E-05
MD,ID,f,30-34,0,3.44E-05
MD,ID,f,35-39,5.86E-05,3.84E-05
MD,ID,f,40-44,6.15E-06,2.16E-05
MD,ID,f,45-49,0,2.16E-05
MD,ID,f,50-54,0,2.05E-06
MD,ID,f,55-59,0,0
MD,ID,f,60-64,4.10E-05,1.37E-05
MD,ID,f,65-69,0,1.37E-05
MD,ID,f,70-74,0,1.37E-05
MD,ID,f,75-79,0,0
MD,ID,f,80-84,0,0
MD,ID,f,85-89,0,0
MD,ID,f,90-94,0,0
MD,ID,f,95-99,0,0
MD,IL,m,00-04,0.000127006,0.000127006
MD,IL,m,05-09,0.000437793,0.000282399
MD,IL,m,10-14,0.000258316,0.000274372
MD,IL,m,15-19,0.000345084,0.000347064
MD,IL,m,20-24,9.23929E-05,0.000231931
MD,IL,m,25-29,0.000833997,0.000423825
MD,IL,m,30-34,0.000523466,0.000483285
MD,IL,m,35-39,0.000275208,0.000544224
MD,IL,m,40-44,0.000512883,0.000437186
MD,IL,m,45-49,0.000287497,0.000358529
MD,IL,m,50-54,0.000117991,0.000306123
MD,IL,m,55-59,6.37E-05,0.000156382
MD,IL,m,60-64,0.000176291,0.000119313
MD,IL,m,65-69,0.000131025,0.000123658
MD,IL,m,70-74,6.93903E-05,0.000125569
MD,IL,m,75-79,0,6.68049E-05
MD,IL,m,80-84,0,2.31E-05
MD,IL,m,85-89,0.000369931,7.01647E-05
MD,IL,m,90-94,0.00028671,0.000104985
MD,IL,m,95-99,0,0.000104985
MD,IL,f,00-04,0.00024458,0.00024458
MD,IL,f,05-09,0.000270069,0.000257325
MD,IL,f,10-14,9.16177E-05,0.000202089
MD,IL,f,15-19,0.000315038,0.000225575
MD,IL,f,20-24,0.00057524,0.000327298
MD,IL,f,25-29,0.000470825,0.000453701
MD,IL,f,30-34,0.00034041,0.000462159
MD,IL,f,35-39,0.00031788,0.000376372
MD,IL,f,40-44,0.000196699,0.000284996
MD,IL,f,45-49,0.000167144,0.000227241
MD,IL,f,50-54,0.000158343,0.000174062
MD,IL,f,55-59,0,0.000108496
MD,IL,f,60-64,0,5.28E-05
MD,IL,f,65-69,0.000165354,5.51E-05
MD,IL,f,70-74,0,5.51E-05
MD,IL,f,75-79,0.00034555,0.000170302
MD,IL,f,80-84,0,0.000115183
MD,IL,f,85-89,0,0.000115183
MD,IL,f,90-94,0.000191672,3.46E-05
MD,IL,f,95-99,0,3.46E-05
MD,IN,m,00-04,0.000193193,0.000193193
MD,IN,m,05-09,5.12E-05,0.000122193
MD,IN,m,10-14,0.000173366,0.000139251
MD,IN,m,15-19,0.000421229,0.000215263
MD,IN,m,20-24,0.000220063,0.000271553
MD,IN,m,25-29,0.000366891,0.000336061
MD,IN,m,30-34,6.32E-05,0.00021671
MD,IN,m,35-39,0.000280604,0.000236891
MD,IN,m,40-44,0.000176458,0.000173413
MD,IN,m,45-49,0.000111891,0.000189651
MD,IN,m,50-54,0.000111613,0.000133321
MD,IN,m,55-59,0.000210981,0.000144828
MD,IN,m,60-64,5.13E-05,0.00012464
MD,IN,m,65-69,3.35E-05,9.86079E-05
MD,IN,m,70-74,0.000238529,0.000107791
MD,IN,m,75-79,0,9.06823E-05
MD,IN,m,80-84,0,7.95097E-05
MD,IN,m,85-89,0,0
MD,IN,m,90-94,0,0
MD,IN,m,95-99,0,0
MD,IN,f,00-04,3.36E-05,3.36E-05
MD,IN,f,05-09,0.000115744,7.46752E-05
MD,IN,f,10-14,0,4.98E-05
MD,IN,f,15-19,0.000316741,0.000144162
MD,IN,f,20-24,0.000277224,0.000197988
MD,IN,f,25-29,0.000239572,0.000277846
MD,IN,f,30-34,0.000114046,0.000210281
MD,IN,f,35-39,0.000185709,0.000179776
MD,IN,f,40-44,0.000153671,0.000151142
MD,IN,f,45-49,0.000138326,0.000159235
MD,IN,f,50-54,3.81E-05,0.000110039
MD,IN,f,55-59,0.000112708,9.63845E-05
MD,IN,f,60-64,0.000167984,0.000106271
MD,IN,f,65-69,0,9.3564E-05
MD,IN,f,70-74,0.000152807,0.00010693
MD,IN,f,75-79,0,5.09E-05
MD,IN,f,80-84,0,5.09E-05
MD,IN,f,85-89,0,0
MD,IN,f,90-94,0,0
MD,IN,f,95-99,0,0
MD,KS,m,00-04,0,0
MD,KS,m,05-09,0.000127101,6.36E-05
MD,KS,m,10-14,0,4.24E-05
MD,KS,m,15-19,0.00014095,8.93503E-05
MD,KS,m,20-24,0.000448526,0.000196492
MD,KS,m,25-29,0.000217417,0.000268964
MD,KS,m,30-34,5.42E-05,0.000240031
MD,KS,m,35-39,0.000197862,0.000156477
MD,KS,m,40-44,0.000155019,0.000135678
MD,KS,m,45-49,6.06E-05,0.000137829
MD,KS,m,50-54,2.23E-05,7.93164E-05
MD,KS,m,55-59,3.27E-05,3.86E-05
MD,KS,m,60-64,0,1.84E-05
MD,KS,m,65-69,0,1.09E-05
MD,KS,m,70-74,0,0
MD,KS,m,75-79,0,0
MD,KS,m,80-84,0,0
MD,KS,m,85-89,0,0
MD,KS,m,90-94,0.00047785,5.80E-05
MD,KS,m,95-99,0,5.80E-05
MD,KS,f,00-04,6.90799E-05,6.90799E-05
MD,KS,f,05-09,0.000146976,0.000108028
MD,KS,f,10-14,0.000228146,0.000148067
MD,KS,f,15-19,0,0.000125041
MD,KS,f,20-24,9.00978E-05,0.000106081
MD,KS,f,25-29,7.15388E-05,5.39E-05
MD,KS,f,30-34,3.63E-05,6.60E-05
MD,KS,f,35-39,0.000112094,7.33069E-05
MD,KS,f,40-44,0.00011679,8.83907E-05
MD,KS,f,45-49,0.000299707,0.000176197
MD,KS,f,50-54,0,0.000138832
MD,KS,f,55-59,0,9.99022E-05
MD,KS,f,60-64,3.13E-05,1.04E-05
MD,KS,f,65-69,0,1.04E-05
MD,KS,f,70-74,0,1.04E-05
MD,KS,f,75-79,0,0
MD,KS,f,80-84,9.97234E-05,3.32E-05
MD,KS,f,85-89,0,3.32E-05
MD,KS,f,90-94,0,3.32E-05
MD,KS,f,95-99,0,0
MD,KY,m,00-04,3.40E-05,3.40E-05
MD,KY,m,05-09,0.000473098,0.000253543
MD,KY,m,10-14,0.00014216,0.000216415
MD,KY,m,15-19,0.000448771,0.000354677
MD,KY,m,20-24,0.0005174,0.000369444
MD,KY,m,25-29,0.000484092,0.000483421
MD,KY,m,30-34,0.000258123,0.000419872
MD,KY,m,35-39,0.000212252,0.000318156
MD,KY,m,40-44,0.000232529,0.000234301
MD,KY,m,45-49,0.000189592,0.000211458
MD,KY,m,50-54,0.000113207,0.000178443
MD,KY,m,55-59,0.000109128,0.000137309
MD,KY,m,60-64,6.6946E-05,9.6427E-05
MD,KY,m,65-69,0.00014626,0.000107445
MD,KY,m,70-74,1.30E-05,7.54055E-05
MD,KY,m,75-79,2.44E-05,6.12E-05
MD,KY,m,80-84,3.54E-05,2.43E-05
MD,KY,m,85-89,0.000184965,5.50E-05
MD,KY,m,90-94,0,4.69E-05
MD,KY,m,95-99,0,3.51E-05
MD,KY,f,00-04,0.000306192,0.000306192
MD,KY,f,05-09,0.000222302,0.000264247
MD,KY,f,10-14,0.000167068,0.000231854
MD,KY,f,15-19,0.000435944,0.000275105
MD,KY,f,20-24,0.000460885,0.000354632
MD,KY,f,25-29,0.000178015,0.000358281
MD,KY,f,30-34,0.000112318,0.000250406
MD,KY,f,35-39,0.00027438,0.000188238
MD,KY,f,40-44,0.000130621,0.00017244
MD,KY,f,45-49,0.00027377,0.000226257
MD,KY,f,50-54,0.000164208,0.000189533
MD,KY,f,55-59,0.000116023,0.000184667
MD,KY,f,60-64,8.20388E-05,0.000120757
MD,KY,f,65-69,6.30E-05,8.70179E-05
MD,KY,f,70-74,1.78E-05,5.43E-05
MD,KY,f,75-79,0,2.69E-05
MD,KY,f,80-84,0,5.92E-06
MD,KY,f,85-89,0,0
MD,KY,f,90-94,0,0
MD,KY,f,95-99,0,0
MD,LA,m,00-04,0.000245068,0.000245068
